prov_code,kab_code,kec_code,full_code,nama_kecamatan
72,07,07,720707,Buko
72,07,09,720709,Bulagi Selatan
72,07,11,720711,Tinangkung Selatan
72,07,15,720715,Totikum Selatan
72,07,16,720716,Peling Tengah
72,07,17,720717,Bulagi Utara
72,07,18,720718,Buko Selatan
72,07,19,720719,Tinangkung Utara
72,08,01,720801,Parigi
72,08,02,720802,Ampibabo
72,08,03,720803,Tinombo
72,08,04,720804,Moutong
72,08,05,720805,Tomini
72,08,06,720806,Sausu
72,08,07,720807,Bolano Lambunu
72,08,08,720808,Kasimbar
72,08,09,720809,Torue
72,08,10,720810,Tinombo Selatan
72,08,11,720811,Parigi Selatan
72,08,12,720812,Mepanga
72,08,13,720813,Toribulu
72,08,14,720814,Taopa
72,08,15,720815,Balinggi
72,08,16,720816,Parigi Barat
72,08,17,720817,Siniu
72,08,18,720818,Palasa
72,08,19,720819,Parigi Utara
72,08,20,720820,Parigi Tengah
72,08,21,720821,Bolano
72,08,22,720822,Ongka Malino
72,08,23,720823,Sidoan
72,09,01,720901,Una Una
72,09,02,720902,Togean
72,09,03,720903,Walea Kepulauan
72,09,04,720904,Ampana Tete
72,09,05,720905,Ampana Kota
72,09,06,720906,Ulubongka
72,09,07,720907,Tojo Barat
72,09,08,720908,Tojo
72,09,09,720909,Walea Besar
72,09,10,720910,Ratolindo
72,09,11,720911,Batudaka
72,09,12,720912,Talatako
72,10,01,721001,Sigi Biromaru
72,10,02,721002,Palolo
72,10,03,721003,Nokilalaki
72,10,04,721004,Lindu
72,10,05,721005,Kulawi
72,10,06,721006,Kulawi Selatan
72,10,07,721007,Pipikoro
72,10,08,721008,Gumbasa
72,10,09,721009,Dolo Selatan
72,10,10,721010,Tanambulava
72,10,11,721011,Dolo Barat
72,10,12,721012,Dolo
72,10,13,721013,Kinovaro
72,10,14,721014,Marawola
72,10,15,721015,Marawola Barat
72,11,01,721101,Banggai
72,11,02,721102,Banggai Utara
72,11,03,721103,Bokan Kepulauan
72,11,04,721104,Bangkurung
72,11,05,721105,Labobo
72,11,06,721106,Banggai Selatan
72,11,07,721107,Banggai Tengah
72,12,01,721201,Petasia
72,12,02,721202,Petasia Timur
72,12,03,721203,Lembo Raya
72,12,04,721204,Lembo
72,12,05,721205,Mori Atas
72,12,06,721206,Mori Utara
72,12,07,721207,Soyo Jaya
72,12,08,721208,Bungku Utara
72,12,09,721209,Mamosalato
72,12,10,721210,Petasia Barat
72,71,01,727101,Palu Timur
72,71,02,727102,Palu Barat
72,71,03,727103,Palu Selatan
72,71,04,727104,Palu Utara
72,71,05,727105,Ulujadi
72,71,06,727106,Tatanga
72,71,07,727107,Tawaeli
72,71,08,727108,Mantikulore
73,01,01,730101,Benteng
73,01,02,730102,Bontoharu
73,01,03,730103,Bontomatene
73,01,04,730104,Bontomanai
73,01,05,730105,Bontosikuyu
73,01,06,730106,Pasimasunggu (Pasimassunggu)
73,01,07,730107,Pasimarannu
73,01,08,730108,Taka Bonerate (Takabonerate)
73,01,09,730109,Pasilambena
73,01,10,730110,Pasimasunggu Timur
73,01,11,730111,Buki
73,02,01,730201,"Gantarang (Gantorang, Gangking)"
73,02,02,730202,Ujung Bulu
73,02,03,730203,Bonto Bahari
73,02,04,730204,Bonto Tiro (Bontotiro)
73,02,05,730205,Herlang (Hero Lange Lange)
73,02,06,730206,Kajang
73,02,07,730207,Bulukumpa (Bulukumba)
73,02,08,730208,Kindang
73,02,09,730209,Ujungloe (Ujung Loe)
73,02,10,730210,Rilauale (Rilau Ale)
73,03,01,730301,Bissappu
73,03,02,730302,Bantaeng
73,03,03,730303,Eremerasa
73,03,04,730304,Tompo Bulu (Tompobulu)
73,03,05,730305,Pajukukang
73,03,06,730306,Uluere
73,03,07,730307,Gantarang Keke (Gantareng Keke)
73,03,08,730308,Sinoa
73,04,01,730401,Bangkala
73,04,02,730402,Tamalatea
73,04,03,730403,Binamu
73,04,04,730404,Batang
73,04,05,730405,Kelara
73,04,06,730406,Bangkala Barat
73,04,07,730407,Bontoramba
73,04,08,730408,Turatea
73,04,09,730409,Arungkeke
73,04,10,730410,Rumbia
73,04,11,730411,Tarowang
73,05,01,730501,Mappakasunggu
73,05,02,730502,Mangarabombang (Mangara Bombang)
73,05,03,730503,Polongbangkeng Selatan (Polombangkeng)
73,05,04,730504,Polongbangkeng Utara (Polombangkeng)
73,05,05,730505,Galesong Selatan
73,05,06,730506,Galesong Utara
73,05,07,730507,Pattallassang (Patallassang)
73,05,08,730508,Sanrobone
73,05,09,730509,Galesong
73,05,10,730510,Kepulauan Tanakeke
73,05,11,730511,Polongbangkeng Timur
73,05,12,730512,Laikang
73,06,01,730601,Bontonompo
73,06,02,730602,Bajeng
73,06,03,730603,Tompobullu (Tompobulu)
73,06,04,730604,Tinggimoncong
73,06,05,730605,Parangloe
73,06,06,730606,Bontomarannu
73,06,07,730607,Palangga (Pallangga)
73,06,08,730608,Somba Opu (Upu)
73,06,09,730609,Bungaya
73,06,10,730610,Tombolopao (Tombolo Pao)
73,06,11,730611,Biringbulu
73,06,12,730612,Barombong
73,06,13,730613,Pattalasang (Pattallassang)
73,06,14,730614,Manuju
73,06,15,730615,Bontolempangang
73,06,16,730616,Bontonompo Selatan
73,06,17,730617,Parigi
73,06,18,730618,Bajeng Barat
73,07,01,730701,Sinjai Barat
73,07,02,730702,Sinjai Selatan
73,07,03,730703,Sinjai Timur
73,07,04,730704,Sinjai Tengah
73,07,05,730705,Sinjai Utara
73,07,06,730706,Bulupoddo
73,07,07,730707,Sinjai Borong
73,07,08,730708,Tellu Limpoe
73,07,09,730709,Pulau Sembilan
73,08,01,730801,Bontocani
73,08,02,730802,Kahu
73,08,03,730803,Kajuara
73,08,04,730804,Salomekko
73,08,05,730805,Tonra
73,08,06,730806,Libureng
73,08,07,730807,Mare
73,08,08,730808,Sibulue
73,08,09,730809,Barebbo
73,08,10,730810,Cina
73,08,11,730811,Ponre
73,08,12,730812,Lappariaja
73,08,13,730813,Lamuru
73,08,14,730814,Ulaweng
73,08,15,730815,Palakka
73,08,16,730816,Awangpone
73,08,17,730817,Tellu Siattinge
73,08,18,730818,Ajangale
73,08,19,730819,Dua Boccoe
73,08,20,730820,Cenrana
73,08,21,730821,Tanete Riattang
73,08,22,730822,Tanete Riattang Barat
73,08,23,730823,Tanete Riattang Timur
73,08,24,730824,Amali
73,08,25,730825,Tellulimpoe (Tellu Limpoe)
73,08,26,730826,Bengo
73,08,27,730827,Patimpeng
73,09,01,730901,Mandai
73,09,02,730902,Camba
73,09,03,730903,Bantimurung
73,09,04,730904,Maros Baru
73,09,05,730905,Bontoa (Maros Utara)
73,09,06,730906,Malllawa (Mallawa)
73,09,07,730907,Tanralili
73,09,08,730908,Marusu
73,09,09,730909,Simbang
73,09,10,730910,Cenrana
73,09,11,730911,Tompobulu (Tompu Bulu)
73,09,12,730912,Lau
73,09,13,730913,Moncongloe (Moncong Loe)
73,09,14,730914,Turikale
73,10,01,731001,Liukang Tangaya
73,10,02,731002,Liukang Kalmas (Kalukuang Masalima)
73,10,03,731003,Liukang Tupabbiring
73,10,04,731004,Pangkajene
73,10,05,731005,Balocci
73,10,06,731006,Bungoro
73,10,07,731007,Labakkang
73,10,08,731008,Marang (Ma Rang)
73,10,09,731009,Segeri
73,10,10,731010,Minasa Tene
73,10,11,731011,Mandalle
73,10,12,731012,Tondong Tallasa
73,10,13,731013,Liukang Tupabbiring Utara
73,11,01,731101,Tanete Riaja
73,11,02,731102,Tanete Rilau
73,11,03,731103,Barru
73,11,04,731104,Soppeng Riaja
73,11,05,731105,Mallusetasi
73,11,06,731106,Pujananting
73,11,07,731107,Balusu
73,12,01,731201,Marioriwawo (Mario Riwawo)
73,12,02,731202,Liliraja (Lili Riaja)
73,12,03,731203,Lilirilau (Lili Rilau)
73,12,04,731204,Lalabata
73,12,05,731205,Marioriawa (Mario Riawa)
73,12,06,731206,Donri Donri
73,12,07,731207,Ganra
73,12,08,731208,Citta
73,13,01,731301,Sabangparu
73,13,02,731302,Pammana
73,13,03,731303,Takkalalla
73,13,04,731304,Sajoanging
73,13,05,731305,Majauleng
73,13,06,731306,Tempe
73,13,07,731307,Belawa
73,13,08,731308,Tanasitolo
73,13,09,731309,Maniangpajo
73,13,10,731310,Pitumpanua
73,13,11,731311,Bola
73,13,12,731312,Penrang
73,13,13,731313,Gilireng
73,13,14,731314,Keera
73,14,01,731401,Panca Lautang
73,14,02,731402,Tellu Limpoe
73,14,03,731403,Watang Pulu
73,14,04,731404,Baranti
73,14,05,731405,Panca Rijang
73,14,06,731406,Kulo
73,14,07,731407,Maritengngae
73,14,08,731408,Watang Sidenreng (Wattang Sidenreng)
73,14,09,731409,Dua Pitue
73,14,10,731410,Pitu Riawa
73,14,11,731411,Pitu Riase
73,15,01,731501,Mattiro Sompe (Matirro Sompe)
73,15,02,731502,Suppa
73,15,03,731503,Mattiro Bulu
73,15,04,731504,Watang Sawitto (Watang Sawito)
73,15,05,731505,Patampanua
73,15,06,731506,Duampanua
73,15,07,731507,Lembang
73,15,08,731508,Cempa
73,15,09,731509,Tiroang
73,15,10,731510,Lansirang (Lanrisang)
73,15,11,731511,Paleteang
73,15,12,731512,Batulappa (Batu Lappa)
73,16,01,731601,Maiwa
73,16,02,731602,Enrekang
73,16,03,731603,Baraka
73,16,04,731604,Anggeraja
73,16,05,731605,Alla
73,16,06,731606,Bungin
73,16,07,731607,Cendana
73,16,08,731608,Curio
73,16,09,731609,Malua
73,16,10,731610,Buntu Batu
73,16,11,731611,Masalle
73,16,12,731612,Baroko
73,17,01,731701,Basse Sangtempe (Bassesang Tempe / Bastem)
73,17,02,731702,Larompong
73,17,03,731703,Suli
73,17,04,731704,Bajo
73,17,05,731705,Bua Ponrang (Bupon)
73,17,06,731706,Walenrang
73,17,07,731707,Belopa
73,17,08,731708,Bua
73,17,09,731709,Lamasi
73,17,10,731710,Larompong Selatan
73,17,11,731711,Ponrang
73,17,12,731712,Latimojong
73,17,13,731713,Kamanre
73,17,14,731714,Belopa Utara
73,17,15,731715,Walenrang Barat
73,17,16,731716,Walenrang Utara
73,17,17,731717,Walenrang Timur
73,17,18,731718,Lamasi Timur
73,17,19,731719,Suli Barat
73,17,20,731720,Bajo Barat
73,17,21,731721,Ponrang Selatan
73,17,22,731722,Basse Sangtempe Utara
73,18,01,731801,Saluputi (Saluputti)
73,18,02,731802,Bittuang
73,18,03,731803,Bonggakaradeng
73,18,05,731805,Makale
73,18,09,731809,Simbuang
73,18,11,731811,Rantetayo
73,18,12,731812,Mengkendek
73,18,13,731813,Sangalla (Sanggala)
73,18,19,731819,Gandangbatu Sillanan (Gandang Batu Sillanan)
73,18,20,731820,Rembon
73,18,27,731827,Makale Utara
73,18,28,731828,Mappak
73,18,29,731829,Makale Selatan
73,18,31,731831,Masanda
73,18,33,731833,Sangalla Selatan
73,18,34,731834,Sangalla Utara
73,18,35,731835,Malimbong Balepe
73,18,37,731837,Rano
73,18,38,731838,Kurra
73,22,01,732201,Malangke
73,22,02,732202,Bone Bone
73,22,03,732203,Masamba
73,22,04,732204,Sabbang
73,22,05,732205,Rongkong (Limbong)
73,22,06,732206,Sukamaju
73,22,07,732207,Seko
73,22,08,732208,Malangke Barat
73,22,09,732209,Rampi
73,22,10,732210,Mappedeceng
73,22,11,732211,Baebunta
73,22,12,732212,Tana Lili
73,22,13,732213,Sukamaju Selatan
73,22,14,732214,Baebunta Selatan
73,22,15,732215,Sabbang Selatan
73,24,01,732401,Mangkutana
73,24,02,732402,Nuha
73,24,03,732403,Towuti
73,24,04,732404,Malili
73,24,05,732405,Angkona
73,24,06,732406,Wotu
73,24,07,732407,Burau
73,24,08,732408,Tomoni
73,24,09,732409,Tomoni Timur
73,24,10,732410,Kalaena
73,24,11,732411,Wasuponda
73,26,01,732601,Rantepao
73,26,02,732602,Sesean
73,26,03,732603,Nanggala
73,26,04,732604,Rindingallo
73,26,05,732605,Buntao
73,26,06,732606,Sa'dan
73,26,07,732607,Sanggalangi
73,26,08,732608,Sopai
73,26,09,732609,Tikala
73,26,10,732610,Balusu
73,26,11,732611,Tallunglipu
73,26,12,732612,Dende' Piongan Napo
73,26,13,732613,Buntu Pepasan
73,26,14,732614,Baruppu
73,26,15,732615,Kesu
73,26,16,732616,Tondon
73,26,17,732617,Bangkelekila
73,26,18,732618,Rantebua
73,26,19,732619,Sesean Suloara
73,26,20,732620,Kapala Pitu (Kapalla Pitu)
73,26,21,732621,Awan Rante Karua
73,71,01,737101,Mariso
73,71,02,737102,Mamajang
73,71,03,737103,Makassar
73,71,04,737104,Ujung Pandang
73,71,05,737105,Wajo
73,71,06,737106,Bontoala
73,71,07,737107,Tallo
73,71,08,737108,Ujung Tanah
73,71,09,737109,Panakkukang
73,71,10,737110,Tamalate
73,71,11,737111,Biringkanaya (Biring Kanaya)
73,71,12,737112,Manggala
73,71,13,737113,Rappocini
73,71,14,737114,Tamalanrea
73,71,15,737115,Kepulauan Sangkarrang
73,72,01,737201,Bacukiki
73,72,02,737202,Ujung
73,72,03,737203,Soreang
73,72,04,737204,Bacukiki Barat
73,73,01,737301,Wara
73,73,02,737302,Wara Utara
73,73,03,737303,Wara Selatan
73,73,04,737304,Telluwanua
73,73,05,737305,Wara Timur
73,73,06,737306,Wara Barat
73,73,07,737307,Sendana
73,73,08,737308,Mungkajang
73,73,09,737309,Bara
74,01,01,740101,Wundulako
74,01,04,740104,Kolaka
74,01,07,740107,Pomalaa
74,01,08,740108,Watubangga
74,01,10,740110,Wolo
74,01,12,740112,Baula
74,01,14,740114,Latambaga
74,01,18,740118,Tanggetada
74,01,20,740120,Samaturu
74,01,24,740124,Toari
74,01,25,740125,Polinggona
74,01,27,740127,Iwoimendaa
74,02,01,740201,Lambuya
74,02,02,740202,Unaaha
74,02,03,740203,Wawotobi
74,02,04,740204,Pondidaha
74,02,05,740205,Sampara
74,02,10,740210,Abuki
74,02,11,740211,Soropia
74,02,15,740215,Tongauna
74,02,16,740216,Latoma
74,02,17,740217,Puriala
74,02,18,740218,Uepai
74,02,19,740219,Wonggeduku
74,02,20,740220,Besulutu
74,02,21,740221,Bondoala
74,02,23,740223,Routa
74,02,24,740224,Anggaberi
74,02,25,740225,Meluhu
74,02,28,740228,Amonggedo
74,02,31,740231,Asinua
74,02,32,740232,Konawe
74,02,33,740233,Kapoiala
74,02,36,740236,Lalonggasumeeto
74,02,37,740237,Onembute
74,02,38,740238,Padangguni
74,02,39,740239,Morosi
74,02,40,740240,Anggalomoare
74,02,41,740241,Wonggeduku Barat
74,02,42,740242,Tongauna Utara
74,03,06,740306,Napabalano
74,03,07,740307,Maligano
74,03,13,740313,Wakorumba Selatan
74,03,14,740314,Lasalepa
74,03,15,740315,Batalaiworu (Batalaiwaru)
74,03,16,740316,Katobu
74,03,17,740317,Duruka
74,03,18,740318,Lohia
74,03,19,740319,Watopute
74,03,20,740320,Kontunaga
74,03,23,740323,Kabangka
74,03,24,740324,Kabawo
74,03,25,740325,Parigi
74,03,26,740326,Bone (Bone Tondo)
74,03,27,740327,Tongkuno
74,03,28,740328,Pasir Putih
74,03,30,740330,Kontu Kowuna
74,03,31,740331,Marobo
74,03,32,740332,Tongkuno Selatan
74,03,33,740333,Pasi Kolaga
74,03,34,740334,Batukara
74,03,37,740337,Towea
74,04,11,740411,Pasarwajo (Pasar Wajo)
74,04,22,740422,Kapontori
74,04,23,740423,Lasalimu
74,04,24,740424,Lasalimu Selatan
74,04,27,740427,Siotapina (Siontapia / Siontapina)
74,04,28,740428,Wolowa
74,04,29,740429,Wabula
74,05,01,740501,Tinanggea
74,05,02,740502,Angata
74,05,03,740503,Andoolo
74,05,04,740504,Palangga
74,05,05,740505,Landono
74,05,06,740506,Lainea
74,05,07,740507,Konda
74,05,08,740508,Ranomeeto
74,05,09,740509,Kolono
74,05,10,740510,Moramo
74,05,11,740511,Laonti
74,05,12,740512,Lalembuu
74,05,13,740513,Benua
74,05,14,740514,Palangga Selatan
74,05,15,740515,Mowila
74,05,16,740516,Moramo Utara
74,05,17,740517,Buke
74,05,18,740518,Wolasi
74,05,19,740519,Laeya
74,05,20,740520,Baito
74,05,21,740521,Basala
74,05,22,740522,Ranomeeto Barat
74,05,23,740523,Kolono Timur
74,05,24,740524,Sabulakoa
74,05,25,740525,Andoolo Barat
74,06,01,740601,Poleang
74,06,02,740602,Poleang Timur
74,06,03,740603,Rarowatu
74,06,04,740604,Rumbia
74,06,05,740605,Kabaena
74,06,06,740606,Kabaena Timur
74,06,07,740607,Poleang Barat
74,06,08,740608,Mata Oleo
74,06,09,740609,Rarowatu Utara
74,06,10,740610,Poleang Utara
74,06,11,740611,Poleang Selatan
74,06,12,740612,Poleang Tenggara
74,06,13,740613,Kabaena Selatan
74,06,14,740614,Kabaena Barat
74,06,15,740615,Kabaena Utara
74,06,16,740616,Kabaena Tengah
74,06,17,740617,Kepulauan Masaloka Raya
74,06,18,740618,Rumbia Tengah
74,06,19,740619,Poleang Tengah
74,06,20,740620,Tontonunu
74,06,21,740621,Lantari Jaya
74,06,22,740622,Mata Usu
74,07,01,740701,Wangi Wangi
74,07,02,740702,Kaledupa
74,07,03,740703,Tomia
74,07,04,740704,Binongko
74,07,05,740705,Wangi Wangi Selatan
74,07,06,740706,Kaledupa Selatan
74,07,07,740707,Tomia Timur
74,07,08,740708,Togo Binongko
74,08,01,740801,Lasusua
74,08,02,740802,Pakue
74,08,03,740803,Batu Putih
74,08,04,740804,Rante Angin
74,08,05,740805,Kodeoha
74,08,06,740806,Ngapa
74,08,07,740807,Wawo
74,08,08,740808,Lambai
74,08,09,740809,Watunohu
74,08,10,740810,Pakue Tengah
74,08,11,740811,Pakue Utara
74,08,12,740812,Porehu
74,08,13,740813,Katoi
74,08,14,740814,Tiwu
74,08,15,740815,Tolala
74,09,01,740901,Asera
74,09,02,740902,Wiwirano
74,09,03,740903,Langgikima
74,09,04,740904,Molawe
74,09,05,740905,Lasolo
74,09,06,740906,Lembo
74,09,07,740907,Sawa
74,09,08,740908,Oheo
74,09,09,740909,Andowia
74,09,10,740910,Motui
74,09,11,740911,Wawolesea
74,09,12,740912,Lasolo Kepulauan
74,09,13,740913,Landawe
74,10,01,741001,Kulisusu (Kalingsusu/Kalisusu)
74,10,02,741002,Kambowa
74,10,03,741003,Bonegunu
74,10,04,741004,Kulisusu Barat
74,10,05,741005,Kulisusu Utara
74,10,06,741006,Wakorumba Utara
74,11,01,741101,Tirawuta
74,11,02,741102,Loea
74,11,03,741103,Ladongi
74,11,04,741104,Poli Polia
74,11,05,741105,Lambandia
74,11,06,741106,Lalolae
74,11,07,741107,Mowewe
74,11,08,741108,Uluiwoi
74,11,09,741109,Tinondo
74,11,10,741110,Aere
74,11,11,741111,Ueesi
74,11,12,741112,Dangia
74,12,01,741201,Wawonii Barat
74,12,02,741202,Wawonii Utara
74,12,03,741203,Wawonii Timur Laut
74,12,04,741204,Wawonii Timur
74,12,05,741205,Wawonii Tenggara
74,12,06,741206,Wawonii Selatan
74,12,07,741207,Wawonii Tengah
74,13,01,741301,Sawerigadi
74,13,02,741302,Barangka
74,13,03,741303,Lawa
74,13,04,741304,Wadaga
74,13,05,741305,Tiworo Selatan
74,13,06,741306,Maginti
74,13,07,741307,Tiworo Tengah
74,13,08,741308,Tiworo Utara
74,13,09,741309,Tiworo Kepulauan
74,13,10,741310,Kusambi
74,13,11,741311,Napano Kusambi
74,14,01,741401,Lakudo
74,14,02,741402,Mawasangka Timur
74,14,03,741403,Mawasangka Tengah
74,14,04,741404,Mawasangka
74,14,05,741405,Talaga Raya
74,14,06,741406,Gu
74,14,07,741407,Sangia Wambulu
74,15,01,741501,Batauga
74,15,02,741502,Sampolawa
74,15,03,741503,Lapandewa
74,15,04,741504,Batu Atas
74,15,05,741505,Siompu Barat
74,15,06,741506,Siompu
74,15,07,741507,Kadatua
74,71,01,747101,Mandonga
74,71,02,747102,Kendari
74,71,03,747103,Baruga
74,71,04,747104,Poasia
74,71,05,747105,Kendari Barat
74,71,06,747106,Abeli
74,71,07,747107,Wua-Wua
74,71,08,747108,Kadia
74,71,09,747109,Puuwatu
74,71,10,747110,Kambu
74,71,11,747111,Nambo
74,72,01,747201,Betoambari
74,72,02,747202,Wolio
74,72,03,747203,Sorawolio (Sora Walio / Sorowalio)
74,72,04,747204,Bungi
74,72,05,747205,Kokalukuna
74,72,06,747206,Murhum
74,72,07,747207,Lea-Lea
74,72,08,747208,Batupoaro
75,01,01,750101,Limboto
75,01,02,750102,Telaga
75,01,03,750103,Batudaa
75,01,04,750104,Tibawa
75,01,05,750105,Batudaa Pantai
75,01,09,750109,Boliyohuto (Boliohuto)
75,01,10,750110,Telaga Biru
75,01,11,750111,Bongomeme
75,01,13,750113,Tolangohula
75,01,14,750114,Mootilango
75,01,16,750116,Pulubala
75,01,17,750117,Limboto Barat
75,01,18,750118,Tilango
75,01,19,750119,Tabongo
75,01,20,750120,Biluhu
75,01,21,750121,Asparaga
75,01,22,750122,Talaga Jaya (Telaga Jaya)
75,01,23,750123,Bilato
75,01,24,750124,Dungaliyo
75,02,01,750201,Paguyaman
75,02,02,750202,Wonosari
75,02,03,750203,Dulupi
75,02,04,750204,Tilamuta
75,02,05,750205,Mananggu
75,02,06,750206,Botumoito (Botumoita)
75,02,07,750207,Paguyaman Pantai
75,03,01,750301,Tapa
75,03,02,750302,Kabila
75,03,03,750303,Suwawa
75,03,04,750304,Bonepantai
75,03,05,750305,Bulango Utara
75,03,06,750306,Tilongkabila
75,03,07,750307,Botupingge (Botu Pingge)
75,03,08,750308,Kabila Bone
75,03,09,750309,Bone
75,03,10,750310,Bone Raya
75,03,11,750311,Suwawa Timur
75,03,12,750312,Suwawa Selatan
75,03,13,750313,Suwawa Tengah
75,03,14,750314,Bulango Ulu
75,03,15,750315,Bulango Selatan
75,03,16,750316,Bulango Timur
75,03,17,750317,Bulawa
75,03,18,750318,Pinogu
75,04,01,750401,Popayato
75,04,02,750402,Lemito
75,04,03,750403,Randangan
75,04,04,750404,Marisa
75,04,05,750405,Paguat
75,04,06,750406,Patilanggio
75,04,07,750407,Taluditi (Taluduti)
75,04,08,750408,Dengilo
75,04,09,750409,Buntulia
75,04,10,750410,Duhiadaa
75,04,11,750411,Wanggarasi
75,04,12,750412,Popayato Timur
75,04,13,750413,Popayato Barat
75,05,01,750501,Atinggola
75,05,02,750502,Kwandang
75,05,03,750503,Anggrek
75,05,04,750504,Sumalata
75,05,05,750505,Tolinggula
75,05,06,750506,Gentuma Raya
75,05,07,750507,Tomilito (Tomolito)
75,05,08,750508,Ponelo Kepulauan
75,05,09,750509,Monano
75,05,10,750510,Biau
75,05,11,750511,Sumalata Timur
75,71,01,757101,Kota Barat
75,71,02,757102,Kota Selatan
75,71,03,757103,Kota Utara
75,71,04,757104,Dungingi
75,71,05,757105,Kota Timur
75,71,06,757106,Kota Tengah
75,71,07,757107,Sipatana
75,71,08,757108,Dumbo Raya
75,71,09,757109,Hulonthalangi
76,01,01,760101,Bambalamotu
76,01,02,760102,Pasangkayu
76,01,03,760103,Baras
76,01,04,760104,Sarudu
76,01,05,760105,Dapurang
76,01,06,760106,Duripoku
76,01,07,760107,Bulu Taba
76,01,08,760108,Tikke Raya
76,01,09,760109,Pedongga
76,01,10,760110,Bambaira
76,01,11,760111,Sarjo
76,01,12,760112,Lariang
76,02,01,760201,Mamuju
76,02,02,760202,Tapalang
76,02,03,760203,Kalukku
76,02,04,760204,Kalumpang
76,02,07,760207,Papalang
76,02,08,760208,Sampaga
76,02,11,760211,Tommo
76,02,12,760212,Simboro (Simboro dan Kepulauan)
76,02,13,760213,Tapalang Barat
76,02,15,760215,Bonehau
76,02,16,760216,Kep. Bala Balakang
76,03,01,760301,Mambi
76,03,02,760302,Aralle
76,03,03,760303,Mamasa
76,03,04,760304,Pana
76,03,05,760305,Tabulahan
76,03,06,760306,Sumarorong
76,03,07,760307,Messawa
76,03,08,760308,Sesenapadang
76,03,09,760309,Tanduk Kalua
76,03,10,760310,Tabang
76,03,11,760311,Bambang
76,03,12,760312,Balla
76,03,13,760313,Nosu
76,03,14,760314,Tawalian
76,03,15,760315,Rantebulahan Timur
76,03,16,760316,Buntumalangka
76,03,17,760317,Mehalaan
76,04,01,760401,Tinambung
76,04,02,760402,Campalagian
76,04,03,760403,Wonomulyo
76,04,04,760404,Polewali
76,04,05,760405,"Tutar (Tubbi Taramanu, Tutallu)"
76,04,06,760406,Binuang
76,04,07,760407,Tapango
76,04,08,760408,Mapilli
76,04,09,760409,Matangnga
76,04,10,760410,Luyo
76,04,11,760411,Limboro
76,04,12,760412,Balanipa
76,04,13,760413,Anreapi
76,04,14,760414,Matakali
76,04,15,760415,Allu (Alu)
76,04,16,760416,Bulo
76,05,01,760501,Banggae
76,05,02,760502,Pamboang
76,05,03,760503,Sendana
76,05,04,760504,Malunda
76,05,05,760505,Ulumanda (Ulumunda)
76,05,06,760506,Tammerodo Sendana (Tammeredo Sendana)
76,05,07,760507,Tubo Sendana
76,05,08,760508,Banggae Timur
76,06,01,760601,Tobadak
76,06,02,760602,Pangale
76,06,03,760603,Budong-Budong
76,06,04,760604,Topoyo
76,06,05,760605,Karossa
81,01,01,810101,Amahai
81,01,02,810102,Teon Nila Serua
81,01,06,810106,Seram Utara
81,01,09,810109,Banda
81,01,11,810111,Tehoru
81,01,12,810112,Saparua
81,01,13,810113,Pulau Haruku
81,01,14,810114,Salahutu
81,01,15,810115,Leihitu
81,01,16,810116,Nusa Laut
81,01,17,810117,Kota Masohi
81,01,20,810120,Seram Utara Barat
81,01,21,810121,Teluk Elpaputih
81,01,22,810122,Leihitu Barat
81,01,23,810123,Telutih
81,01,24,810124,Seram Utara Timur Seti
81,01,25,810125,Seram Utara Timur Kobi
81,01,26,810126,Saparua Timur
81,02,01,810201,Kei Kecil
81,02,03,810203,Kei Besar
81,02,04,810204,Kei Besar Selatan
81,02,05,810205,Kei Besar Utara Timur
81,02,13,810213,Kei Kecil Timur
81,02,14,810214,Kei Kecil Barat
81,02,15,810215,Manyeuw
81,02,16,810216,Hoat Sorbay
81,02,17,810217,Kei Besar Utara Barat
81,02,18,810218,Kei Besar Selatan Barat
81,02,19,810219,Kei Kecil Timur Selatan
81,03,01,810301,Tanimbar Selatan
81,03,02,810302,Selaru
81,03,03,810303,Wertamrian (Wer Tamrian)
81,03,04,810304,Wermaktian (Wer Maktian)
81,03,05,810305,Tanimbar Utara
81,03,06,810306,Fordata (Yaru)
81,03,07,810307,Wuar Labobar
81,03,08,810308,Kormomolin
81,03,09,810309,Nirunmas
81,03,18,810318,Molu Maru
81,04,01,810401,Namlea
81,04,02,810402,Air Buaya (Airbuaya)
81,04,03,810403,Waeapo
81,04,06,810406,Waplau
81,04,10,810410,Batabual
81,04,11,810411,Lolong Guba
81,04,12,810412,Waelata
81,04,13,810413,Fena Leisela
81,04,14,810414,Teluk Kaiely
81,04,15,810415,Lilialy
81,05,01,810501,Bula
81,05,02,810502,Seram Timur
81,05,03,810503,Werinama
81,05,04,810504,Pulau Gorom
81,05,05,810505,Wakate
81,05,06,810506,Tutuk Tolu
81,05,07,810507,Siwalalat
81,05,08,810508,Kilmury
81,05,09,810509,Pulau Panjang
81,05,10,810510,Teor
81,05,11,810511,Gorom Timur
81,05,12,810512,Bula Barat
81,05,13,810513,Kian Darat
81,05,14,810514,Siritaun Wida Timur
81,05,15,810515,Teluk Waru
81,06,01,810601,Kairatu
81,06,02,810602,Seram Barat
81,06,03,810603,Taniwel
81,06,04,810604,Huamual Belakang
81,06,05,810605,Amalatu
81,06,06,810606,Inamosol
81,06,07,810607,Kairatu Barat
81,06,08,810608,Huamual
81,06,09,810609,Kepulauan Manipa
81,06,10,810610,Taniwel Timur
81,06,11,810611,Elpaputih
